Sr.No,Bill no. ,Invoice,Invoice No,Bill Date,,Sticher Name,vendor code,buyer name,Description,Style name,HSN Code,rate,Bill no. ,P O Number,Destination ,, Invoice Full Amount ,Invoice Pcs,"Grn 
Pcs",Short Pcs,Remark,Grn No,Grn Date,,Transport,Bill no. ,LR No,LR  Date ,Cartons,Bank Name,Date,Hundi No,Vendor Code,Remark
828,27828,GS/0,GS/027828,09-Sep-25,,Om Packing Works,RR10337044,Reliance,GETKRTSFUT3622/Beige,GETKRTSFUT3622,62064000,299.50,27828,5110461628,Bangalore,," 75,474.00 ",240,240,0,,5075825658,24-Sep-25,,Sai Logistics,27828,171190,10-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
829,27829,GS/0,GS/027829,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETKRTSFUT3621/Yellow,GETKRTSFUT3621,62064000,399.50,27829,5110461541,West Bengal,," 43,625.00 ",104,104,0,,5074996834,15-Sep-25,,Sai Logistics,27829,173993,09-Sep-25,3,HSBC BANK,29-09-2025,Reliance-130,,
830,27830,GS/0,GS/027830,11-Sep-25,,Om Packing Works,RR10337044,Reliance,GETKRTSFUT3621/Yellow,GETKRTSFUT3621,62064000,399.50,27830,5110461577,Jhajjar,," 63,760.00 ",152,152,0,,5075044364,16-Sep-25,,Sai Logistics,27830,171009,11-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
831,27831,GS/0,GS/027831,15-Sep-25,,Om Packing Works,RR10337044,Reliance,GETKRTSFUT3621/Yellow,GETKRTSFUT3621,62064000,399.50,27831,5110461629,Bangalore,," 1,00,674.00 ",240,224,16,,5075819062,24-Sep-25,,Sai Logistics,27831,171542,15-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
832,27832,GS/0,GS/027832,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETKRTSFUT3625/Navy,GETKRTSFUT3625,62064000,399.50,27832,5110461518,West Bengal,," 43,625.00 ",104,104,0,,5074996837,15-Sep-25,,Sai Logistics,27832,173994,09-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
833,27833,GS/0,GS/027833,11-Sep-25,,Om Packing Works,RR10337044,Reliance,GETKRTSFUT3625/Navy,GETKRTSFUT3625,62064000,399.50,27833,5110461588,Jhajjar,," 63,760.00 ",152,152,0,,5075045424,16-Sep-25,,Sai Logistics,27833,171006,11-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
834,27834,GS/0,GS/027834,15-Sep-25,,Om Packing Works,RR10337044,Reliance,GETKRTSFUT3625/Navy,GETKRTSFUT3625,62064000,399.50,27834,5110461626,Bangalore,," 1,00,674.00 ",240,232,8,,5075819402,24-Sep-25,,Sai Logistics,27834,171540,15-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
835,27835,GS/0,GS/027835,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3631/Olive,GETSKDSFUT3631,62064000,649.50,27835,5110461535,West Bengal,," 70,925.00 ",104,104,0,,5074996836,15-Sep-25,,Sai Logistics,27835,173995,09-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
836,27836,GS/0,GS/027836,13-Oct-25,28-Mar-26,Bharat Garments,,Nexon,SU-ESP00004-225 AW25/beige,ESP00004,62041290,275.00,27836,PO(ELHYD)/07878/25-26,Hyderabad,," 1,79,025.00 ",620,620,0,,GRC(HYD)/00006041/25-26,19-Oct-25,,Elite Eagle,27836,EE-949961,13-Oct-25,8,,,,,
837,27837,GS/0,GS/027837,14-Oct-25,28-Mar-26,Shreeji Apparels,,Nexon,"SU-ESPT00003-
224 AW25/off white",ESPT00003,61046300,295.00,27837,PO(ELHYD)/06119/25-26,Hyderabad,," 2,32,313.00 ",750,750,0,,GRC(HYD)/00006115/25-26,16-Oct-25,,Elite Eagle,27837,EE-950268,15-Oct-25,17,,,,,
838,27838,GS/0,GS/027838,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3634/Navy,GETSKDSFUT3634,62064000,649.50,27838,5110461540,West Bengal,," 71,607.00 ",105,105,0,,5075368537,19-Sep-25,,Sai Logistics,27838,171012,11-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
839,27839,GS/0,GS/027839,13-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3634/Navy,GETSKDSFUT3634,62064000,649.50,27839,5110461581,Jhajjar,," 1,05,706.00 ",155,155,0,,5075888025,25-Sep-25,,Sai Logistics,27839,171227,16-Sep-25,6,HSBC BANK,13-10-2025,Reliance132,,
840,27840,GS/0,GS/027840,13-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3634/Navy,GETSKDSFUT3634,62064000,649.50,27840,5110575171,Jhajjar,," 91,385.00 ",134,134,0,,5075708604,23-Sep-25,,Sai Logistics,27840,171534,14-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
841,27841,GS/0,GS/027841,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3630/Pink,GETSKDSFUT3630,62064000,649.50,27841,5110461532,West Bengal,," 70,925.00 ",104,104,0,,5074996835,15-Sep-25,,Sai Logistics,27841,173996,09-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
842,27842,GS/0,GS/027842,11-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3630/Pink,GETSKDSFUT3630,62064000,649.50,27842,5110461592,Jhajjar,," 1,03,660.00 ",152,144,8,,5075045429,16-Sep-25,,Sai Logistics,27842,171007,11-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
843,27843,GS/0,GS/027843,15-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3630/Pink,GETSKDSFUT3630,62064000,649.50,27843,5110461638,Bangalore,," 1,63,674.00 ",240,240,0,,5075816582,24-Sep-25,,Sai Logistics,27843,171544,15-Sep-25,8,HSBC BANK,29-09-2025,Reliance-130,,
844,27844,GS/0,GS/027844,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3635/Blue,GETSKDSFUT3635,62064000,649.50,27844,5110461537,West Bengal,," 70,925.00 ",104,104,0,,5074996839,15-Sep-25,,Sai Logistics,27844,173991,09-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
845,27845,GS/0,GS/027845,13-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3635/Blue,GETSKDSFUT3635,62064000,649.50,27845,5110461571,Jhajjar,," 1,03,660.00 ",152,152,0,,5075888026,25-Sep-25,,Sai Logistics,27845,171533,14-Sep-25,5,HSBC BANK,13-10-2025,Reliance132,,
846,27846,GS/0,GS/027846,15-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3635/Blue,GETSKDSFUT3635,62064000,649.50,27846,5110461637,Bangalore,," 1,63,674.00 ",240,232,8,,5075820260,24-Sep-25,,Sai Logistics,27846,171550,16-Sep-25,8,HSBC BANK,29-09-2025,Reliance-130,,
847,27847,GS/0,GS/027847,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETCRDSFUT3637/Fuschia,GETCRDSFUT3637,62064000,499.50,27847,5110461520,West Bengal,," 54,545.00 ",104,104,0,,5074996833,15-Sep-25,,Sai Logistics,27847,173997,09-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
848,27848,GS/0,GS/027848,11-Sep-25,,Om Packing Works,RR10337044,Reliance,GETCRDSFUT3637/Fuschia,GETCRDSFUT3637,62064000,499.50,27848,5110461594,Jhajjar,," 79,720.00 ",152,144,8,,5075047010,16-Sep-25,,Sai Logistics,27848,171008,11-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
849,27849,GS/0,GS/027849,15-Sep-25,,Om Packing Works,RR10337044,Reliance,GETCRDSFUT3637/Fuschia,GETCRDSFUT3637,62064000,499.50,27849,5110461621,Bangalore,," 1,25,874.00 ",240,240,0,,5075818799,24-Sep-25,,Sai Logistics,27849,171541,15-Sep-25,8,HSBC BANK,29-09-2025,Reliance-130,,
850,27850,GS/0,GS/027850,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETCRDSFUT3638/Red,GETCRDSFUT3638,62064000,499.50,27850,5110461519,West Bengal,," 54,545.00 ",104,104,0,,5074996831,15-Sep-25,,Sai Logistics,27850,173990,09-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
851,27851,GS/0,GS/027851,11-Sep-25,,Om Packing Works,RR10337044,Reliance,GETCRDSFUT3638/Red,GETCRDSFUT3638,62064000,499.50,27851,5110461585,Jhajjar,," 79,720.00 ",152,152,0,,5075046649,16-Sep-25,,Sai Logistics,27851,171013,11-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
852,27852,GS/0,GS/027852,15-Sep-25,,Om Packing Works,RR10337044,Reliance,GETCRDSFUT3638/Red,GETCRDSFUT3638,62064000,499.50,27852,5110461622,Bangalore,," 1,25,874.00 ",240,240,0,,5075829922,24-Sep-25,,Sai Logistics,27852,171539,15-Sep-25,8,HSBC BANK,29-09-2025,Reliance-130,,
853,27853,GS/0,GS/027853,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3629/Navy,GETSKDSFUT3629,62064000,649.50,27853,5110575172,West Bengal,," 34,099.00 ",50,50,0,,5074994501,15-Sep-25,,Sai Logistics,27853,173998,09-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
854,27854,GS/0,GS/027854,08-Sep-25,,Om Packing Works,RR10337044,Reliance,GETSKDSFUT3628/Navy,GETSKDSFUT3628,62064000,649.50,27854,5110575172,West Bengal,," 34,099.00 ",50,50,0,,5074994157,15-Sep-25,,Sai Logistics,27854,173999,09-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
855,27855,GS/0,GS/027855,28-Aug-25,28-Mar-26,Shreeji Apparels,,Nexon,"SU-ESPT00003-
224 AW25/Black",ESPT00003,61046300,295.00,27855,PO(ELHYD)/06122/25-26,Hyderabad,," 5,66,533.00 ",1829,1829,0,,GRC(HYD)/00004761/25-26,06-Sep-25,,Elite Eagle,27855,EE-940843,28-Aug-25,37,,,,,
856,27856,GS/0,GS/027856,28-Aug-25,28-Mar-26,Shreeji Apparels,,Nexon,"SU-ESPT00003-
224 AW25/Black",ESPT00003,61099090,295.00,27856,PO(ELHYD)/03689/25-26,Hyderabad,," 4,51,616.00 ",1458,1458,0,,GRC(HYD)/00004676/25-26,05-Sep-25,,Elite Eagle,27856,EE-940844,28-Aug-25,31,,,,,
857,27857,GS/0,GS/027857,28-Aug-25,28-Mar-26,Shreeji Apparels,,Nexon,"SU-ESPT00003-
224 AW25/Offwhite",ESPT00003,61099090,295.00,27857,PO(ELHYD)/03710/25-26,Hyderabad,," 3,59,310.00 ",1160,1160,0,,GRC(HYD)/00004698/25-26,05-Sep-25,,Elite Eagle,27857,EE-940971,29-Aug-25,25,,,,,
858,27858,GS/0,GS/027858,10-Sep-25,,Swastik Garments,RR10337044,Reliance,GETKRTSFUT3619/Olive,GETKRTSFUT3619,62064000,299.50,27858,5110461573,Jhajjar,," 47,800.00 ",152,152,0,,5074979680,15-Sep-25,,Sai Logistics,27858,175479,10-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
859,27859,GS/0,GS/027859,10-Sep-25,,Swastik Garments,RR10337044,Reliance,GETKRTSFUT3619/Olive,GETKRTSFUT3619,62064000,299.50,27859,5110461631,Bangalore,," 75,474.00 ",240,240,0,,5075823887,24-Sep-25,,Sai Logistics,27859,175483,10-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
860,27860,GS/0,GS/027860,28-Aug-25,28-Mar-26,Dev Fashion,,Nexon,ET-MTLK00306-225 AW25/Tender Greens,MTLK00306,62033300,420.00,27860,PO(ELT)/00941/25-26,Bhiwandi,," 52,479.00 ",119,119,0,,GRC(ELT)/00760/2025-2026,04-Sep-25,,Elite Eagle,27860,EE-940880,28-Aug-25,5,,,,,
861,27861,GS/0,GS/027861,01-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3751/Red,GETKRTSCUT3751,62064000,209.31,27861,5110042663,West Bengal,," 1,40,217.00 ",638,634,4,,5074594386,11-Sep-25,,Sai Logistics,27861,175325,01-Sep-25,14,HSBC BANK,29-09-2025,Reliance-130,,
862,27862,GS/0,GS/027862,02-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3751/Red,GETKRTSCUT3751,62064000,209.31,27862,5110042154,Jhajjar,," 1,51,206.00 ",688,656,32,Pcs Return to Vapi Warehouse,5074574318,11-Sep-25,,Sai Logistics,27862,175365,03-Sep-25,17,HSBC BANK,29-09-2025,Reliance-130,,
863,27863,GS/0,GS/027863,01-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3751/Red,GETKRTSCUT3751,62064000,209.31,27863,5110042664,Bangalore,," 2,67,247.00 ",1216,1216,0,,5074605435,11-Sep-25,,Sai Logistics,27863,175326,01-Sep-25,27,HSBC BANK,29-09-2025,Reliance-130,,
864,27864,GS/0,GS/027864,28-Aug-25,,Bharat Garments,116216,D-Mart,KURTIPANT PST PRTBTEM,KURTIPANT PST PRTBTEM,62114999,270.00,27864,5002438524,Vadodara,," 4,71,744.00 ",1664,1664,0,,Payment Received,11-Sep-25,,Sai Logistics,27864,175235,30-Aug-25,52,,,,,
865,27865,GS/0,GS/027865,10-Sep-25,,Swastik Garments,RR10337044,Reliance,GETKRTSFUT3620/Mustard,GETKRTSFUT3620,62064000,399.50,27865,5110461576,Jhajjar,," 63,760.00 ",152,152,0,,5074978788,15-Sep-25,,Sai Logistics,27865,175478,10-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
866,27866,GS/0,GS/027866,10-Sep-25,,Swastik Garments,RR10337044,Reliance,GETKRTSFUT3620/Mustard,GETKRTSFUT3620,62064000,399.50,27866,5110461630,Bangalore,," 1,00,674.00 ",240,240,0,,5075824508,24-Sep-25,,Sai Logistics,27866,175484,10-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
867,27867,GS/0,GS/027867,01-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3756/Black,GETKRTSCUT3756,62064000,209.31,27867,5110042663,West Bengal,," 1,40,217.00 ",638,637,1,,5074594389,11-Sep-25,,Sai Logistics,27867,175321,01-Sep-25,14,HSBC BANK,29-09-2025,Reliance-130,,
868,27868,GS/0,GS/027868,02-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3756/Black,GETKRTSCUT3756,62064000,209.31,27868,5110042154,Jhajjar,," 1,51,206.00 ",688,672,16,Pcs Return to Vapi Warehouse,5074580692,11-Sep-25,,Sai Logistics,27868,175362,03-Sep-25,17,HSBC BANK,29-09-2025,Reliance-130,,
869,27869,GS/0,GS/027869,01-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3756/Black,GETKRTSCUT3756,62064000,209.31,27869,5110042664,Bangalore,," 2,68,785.00 ",1223,1213,10,,5074615550,11-Sep-25,,Sai Logistics,27869,175322,01-Sep-25,27,HSBC BANK,29-09-2025,Reliance-130,,
870,27870,GS/0,GS/027870,06-Sep-25,,Swastik Garments,RR10337044,Reliance,GETKRTSFUT3619/Olive,GETKRTSFUT3619,62064000,299.50,27870,5110575172,West Bengal,," 57,863.00 ",184,184,0,,5074994159,15-Sep-25,,Sai Logistics,27870,175431,06-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
871,27871,GS/0,GS/027871,10-Sep-25,,Swastik Garments,RR10337044,Reliance,GETKRTSFUT3619/Olive,GETKRTSFUT3619,62064000,299.50,27871,5110575170,Bangalore,," 1,00,632.00 ",320,320,0,,5075824423,24-Sep-25,,Sai Logistics,27871,175481,10-Sep-25,8,HSBC BANK,29-09-2025,Reliance-130,,
872,27872,GS/0,GS/027872,06-Sep-25,,Swastik Garments,RR10337044,Reliance,GETKRTSFUT3620/Mustard,GETKRTSFUT3620,62064000,399.50,27872,5110575172,West Bengal,," 77,183.00 ",184,184,0,,5074994500,15-Sep-25,,Sai Logistics,27872,175430,06-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
873,27873,GS/0,GS/027873,10-Sep-25,,Swastik Garments,RR10337044,Reliance,GETKRTSFUT3620/Mustard,GETKRTSFUT3620,62064000,399.50,27873,5110575170,Bangalore,," 1,34,232.00 ",320,319,1,,5075823917,24-Sep-25,,Sai Logistics,27873,175482,10-Sep-25,8,HSBC BANK,29-09-2025,Reliance-130,,
874,27874,GS/0,GS/027874,29-Aug-25,28-Mar-26,Bharat Garments,,Nexon,SU-ESP00004-222 AW25/Dark Earth,ESP00004,62041290,275.00,27874,PO(ELHYD)/05914/25-26,Hyderabad,," 2,02,125.00 ",700,700,0,,GRC(HYD)/00004688/25-26,05-Sep-25,,Elite Eagle,27874,EE-941016,29-Aug-25,9,,,,,
875,27875,GS/0,GS/027875,29-Aug-25,28-Mar-26,Bharat Garments,,Nexon,SU-ESP00004-222 AW25/Green Dust,ESP00004,62041290,275.00,27875,PO(ELHYD)/05912/25-26,Hyderabad,," 98,175.00 ",340,340,0,,GRC(HYD)/00004687/25-26,05-Sep-25,,Elite Eagle,27875,EE-941017,29-Aug-25,5,,,,,
876,27876,GS/0,GS/027876,03-Sep-25,,Abt Enterprises,RR10337044,Reliance,PLWWKR3045/Black,PLWWKR3045,62044400,250.00,27876,5109926986,Jhajjar,," 65,625.00 ",250,244,6,,5074484767,10-Sep-25,,Sai Logistics,27876,175399,04-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
877,27877,GS/0,GS/027877,03-Sep-25,,Abt Enterprises,RR10337044,Reliance,PLWWKR3045/Black,PLWWKR3045,62044400,250.00,27877,5109926988,Bangalore,," 65,625.00 ",250,242,8,,5074494224,10-Sep-25,,Sai Logistics,27877,175398,04-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
878,27878,GS/0,GS/027878,03-Sep-25,,Abt Enterprises,RR10337044,Reliance,PLWWKR3045/Yellow,PLWWKR3045,62044400,230.00,27878,5110036691,Jhajjar,," 60,375.00 ",250,250,0,,5074495388,,,Sai Logistics,27878,175393,04-Sep-25,5,HSBC BANK,29-10-2025,Reliance-133,RR10337044,
879,27879,GS/0,GS/027879,03-Sep-25,,Abt Enterprises,RR10337044,Reliance,PLWWKR3045/Yellow,PLWWKR3045,62044400,230.00,27879,5110036694,Bangalore,," 60,375.00 ",250,250,0,,5074470309,10-Sep-25,,Sai Logistics,27879,175392,04-Sep-25,5,HSBC BANK,29-10-2025,Reliance-133,RR10337044,
880,27880,GS/0,GS/027880,03-Sep-25,,Abt Enterprises,RR10337044,Reliance,PLWWKR3045/Mint,PLWWKR3045,62044400,230.00,27880,5110036690,Jhajjar,," 60,375.00 ",250,250,0,,5074496487,,,Sai Logistics,27880,175397,04-Sep-25,5,HSBC BANK,29-10-2025,Reliance-133,RR10337044,
881,27881,GS/0,GS/027881,29-Aug-25,28-Mar-26,Bharat Garments,,Nexon,"SU-ESP00004-
125 AW25/Navy",ESP00004,62041290,275.00,27881,PO(ELHYD)/05351/25-26,Hyderabad,," 2,14,253.00 ",742,742,0,,GRC(HYD)/00004684/25-26,05-Sep-25,,Elite Eagle,27881,EE-941023,29-Aug-25,13,,,,,
882,27882,GS/0,GS/027882,29-Aug-25,28-Mar-26,Dev Fashion,,Nexon,ET-MTLK00304-225 AW25/Mineral Red,MTLK00304,62053000,420.00,27882,PO(ELT)/00940/25-26,Bhiwandi,," 52,920.00 ",120,120,0,,GRC(ELT)/00761/2025-2026,04-Sep-25,,Elite Eagle,27882,EE-941022,29-Aug-25,5,,,,,
883,27883,GS/0,GS/027883,29-Aug-25,28-Mar-26,Bharat Garments,,Nexon,"SU-ESP00004-
222 AW25/Mauve",ESP00004,62041290,275.00,27883,PO(ELHYD)/05376/25-26,Hyderabad,," 2,82,686.00 ",979,979,0,,GRC(HYD)/00004680/25-26,05-Sep-25,,Elite Eagle,27883,EE-941027,29-Aug-25,14,,,,,
884,27884,GS/0,GS/027884,29-Aug-25,28-Mar-26,Bharat Garments,,Nexon,SU-ESP00004-125 AW25/Shell,ESP00004,62041290,275.00,27884,PO(ELHYD)/05909/25-26,Hyderabad,," 3,54,585.00 ",1228,1228,0,,GRC(HYD)/00004683/25-26,05-Sep-25,,Elite Eagle,27884,EE-941021,29-Aug-25,18,,,,,
885,27885,GS/0,GS/027885,29-Aug-25,28-Mar-26,Bharat Garments,,Nexon,SU-ESP00004-125 AW25/White,ESP00004,62041290,275.00,27885,PO(ELHYD)/05911/25-26,Hyderabad,," 1,18,388.00 ",410,410,0,,GRC(HYD)/00004685/25-26,05-Sep-25,,Elite Eagle,27885,EE-941036,29-Aug-25,7,,,,,
886,27886,GS/0,GS/027886,03-Sep-25,,Abt Enterprises,RR10337044,Reliance,PLWWKR3045/Mint,PLWWKR3045,62044400,230.00,27886,5110036693,Bangalore,," 60,375.00 ",250,240,10,,5074470881,10-Sep-25,,Sai Logistics,27886,175396,04-Sep-25,5,HSBC BANK,29-09-2025,Reliance-130,,
887,27887,GS/0,GS/027887,03-Sep-25,,Abt Enterprises,RR10337044,Reliance,PLWWKR3045/Pink,PLWWKR3045,62044400,230.00,27887,5110036692,Jhajjar,," 60,375.00 ",250,250,0,,5074495278,,,Sai Logistics,27887,175395,04-Sep-25,5,HSBC BANK,29-10-2025,Reliance-133,RR10337044,
888,27888,GS/0,GS/027888,03-Sep-25,,Abt Enterprises,RR10337044,Reliance,PLWWKR3045/Pink,PLWWKR3045,62044400,230.00,27888,5110036695,Bangalore,," 60,375.00 ",250,250,0,,5074484285,10-Sep-25,,Sai Logistics,27888,175394,04-Sep-25,5,HSBC BANK,29-10-2025,Reliance-133,RR10337044,
889,27889,GS/0,GS/027889,01-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3754/Cream,GETKRTSCUT3754,62064000,209.31,27889,5110042663,West Bengal,," 1,40,217.00 ",638,638,0,,5074594385,11-Sep-25,,Sai Logistics,27889,175323,01-Sep-25,15,HSBC BANK,29-09-2025,Reliance-130,,
890,27890,GS/0,GS/027890,02-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3754/Cream,GETKRTSCUT3754,62064000,209.31,27890,5110042154,Jhajjar,," 1,51,206.00 ",688,616,72,40 pcs debit note ,5074574843,11-Sep-25,,Sai Logistics,27890,175364,03-Sep-25,17,HSBC BANK,29-09-2025,Reliance-130,,
891,27891,GS/0,GS/027891,01-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3754/Cream,GETKRTSCUT3754,62064000,209.31,27891,5110042664,Bangalore,," 2,67,906.00 ",1219,1218,1,,5074602186,11-Sep-25,,Sai Logistics,27891,175324,01-Sep-25,27,HSBC BANK,29-09-2025,Reliance-130,,
892,27892,GS/0,GS/027892,03-Sep-25,,Swastik Garments,RR10337044,Reliance,PLWWKR3059/Black,PLWWKR3059,62064000,305.00,27892,5109926987,Jhajjar,," 46,116.00 ",144,144,0,,5074492040,10-Sep-25,,Sai Logistics,27892,175391,04-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
893,27893,GS/0,GS/027893,03-Sep-25,,Swastik Garments,RR10337044,Reliance,PLWWKR3059/Black,PLWWKR3059,62064000,305.00,27893,5109926989,Bangalore,," 36,829.00 ",115,114,1,,5074485176,10-Sep-25,,Sai Logistics,27893,175390,04-Sep-25,3,HSBC BANK,29-09-2025,Reliance-130,,
894,27894,GS/0,GS/027894,03-Sep-25,,Swastik Garments,RR10337044,Reliance,PLWWKR3059/Mint,PLWWKR3059,62064000,305.00,27894,5109842580,Jhajjar,," 46,116.00 ",144,144,0,,5074489078,10-Sep-25,,Sai Logistics,27894,175389,04-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
895,27895,GS/0,GS/027895,03-Sep-25,,Swastik Garments,RR10337044,Reliance,PLWWKR3059/Mint,PLWWKR3059,62064000,305.00,27895,5109842582,Bangalore,," 46,116.00 ",144,144,0,,5074484284,10-Sep-25,,Sai Logistics,27895,175388,04-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
896,27896,GS/0,GS/027896,01-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3755/Blue,GETKRTSCUT3755,62064000,209.31,27896,5110042663,West Bengal,," 1,40,217.00 ",638,635,3,,5074595230,11-Sep-25,,Sai Logistics,27896,175327,01-Sep-25,15,HSBC BANK,29-09-2025,Reliance-130,,
897,27897,GS/0,GS/027897,02-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3755/Blue,GETKRTSCUT3755,62064000,209.31,27897,5110042154,Jhajjar,," 1,51,206.00 ",688,664,24,Pcs Return to Vapi Warehouse,5074585870,11-Sep-25,,Sai Logistics,27897,175360,03-Sep-25,17,HSBC BANK,29-09-2025,Reliance-130,,
898,27898,GS/0,GS/027898,01-Sep-25,,Shreeji Apparels,RR10337044,Reliance,GETKRTSCUT3755/Blue,GETKRTSCUT3755,62064000,209.31,27898,5110042664,Bangalore,," 2,68,785.00 ",1223,1223,0,,5074615551,11-Sep-25,,Sai Logistics,27898,175328,01-Sep-25,27,HSBC BANK,29-09-2025,Reliance-130,,
899,27899,GS/0,GS/027899,03-Sep-25,,Swastik Garments,RR10337044,Reliance,PLWWKR3059/Pink,PLWWKR3059,62064000,305.00,27899,5109842576,Jhajjar,," 37,790.00 ",118,118,0,,5074497553,10-Sep-25,,Sai Logistics,27899,175387,04-Sep-25,3,HSBC BANK,29-09-2025,Reliance-130,,
900,27900,GS/0,GS/027900,03-Sep-25,,Swastik Garments,RR10337044,Reliance,PLWWKR3059/Pink,PLWWKR3059,62064000,305.00,27900,5109842579,Bangalore,," 46,116.00 ",144,144,0,,5074484282,10-Sep-25,,Sai Logistics,27900,175386,04-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
901,27901,GS/0,GS/027901,03-Sep-25,,Swastik Garments,RR10337044,Reliance,PLWWKR3059/Yellow,PLWWKR3059,62064000,305.00,27901,5109842571,Jhajjar,," 46,116.00 ",144,144,0,,5074492046,10-Sep-25,,Sai Logistics,27901,175385,04-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
902,27902,GS/0,GS/027902,03-Sep-25,,Swastik Garments,RR10337044,Reliance,PLWWKR3059/Yellow,PLWWKR3059,62064000,305.00,27902,5109842577,Bangalore,," 36,188.00 ",113,113,0,,5074485724,10-Sep-25,,Sai Logistics,27902,175384,04-Sep-25,3,HSBC BANK,29-09-2025,Reliance-130,,
903,27903,GS/0,GS/027903,30-Aug-25,28-Mar-26,House of Sp LLP,,Nexon,SU-WGT00142-225 AW25/CARIBOU,WGT00142,61061000,127.00,27903,PO(ELHYD)/06374/25-26,Hyderabad,," 4,53,390.00 ",3400,3400,0,,GRC(HYD)/00004843/25-26,09-Sep-25,,Elite Eagle,27903,EE-941504,01-Sep-25,32,,,,,
904,27904,GS/0,GS/027904,30-Aug-25,28-Mar-26,House of Sp LLP,,Nexon,SU-WGT00142-225 AW25/CARIBOU,WGT00142,61061000,127.00,27904,PO(ELHYD)/06381/25-26,Hyderabad,," 2,80,035.00 ",2100,2100,0,,GRC(HYD)/00004689/25-26,05-Sep-25,,Elite Eagle,27904,EE-941505,01-Sep-25,21,,,,,
905,27905,GS/0,GS/027905,09-Sep-25,,Om Packing Works,RR10337044,Reliance,GETKRTSFUT3626/Blue,GETKRTSFUT3626,62064000,399.50,27905,5110461584,Jhajjar,," 65,019.00 ",155,155,0,,5074975749,15-Sep-25,,Sai Logistics,27905,171181,10-Sep-25,4,HSBC BANK,29-09-2025,Reliance-130,,
